District,Region,Date,Temperature
Hoima,Western,1986-09-30,296.3829
Hoima,Western,1986-10-31,296.40826
Hoima,Western,1986-11-30,296.07413
Hoima,Western,1986-12-31,296.91284
Hoima,Western,1987-01-31,298.09195
Hoima,Western,1987-02-28,298.21597
Hoima,Western,1987-03-31,297.8116
Hoima,Western,1987-04-30,297.41803
Hoima,Western,1987-05-31,297.10193
Hoima,Western,1987-06-30,296.73883
Hoima,Western,1987-07-31,297.2013
Hoima,Western,1987-08-31,297.0097
Hoima,Western,1987-09-30,297.14365
Hoima,Western,1987-10-31,296.99985
Hoima,Western,1987-11-30,296.78738
Hoima,Western,1987-12-31,298.1503
Hoima,Western,2000-01-31,297.91803
Hoima,Western,2000-02-29,298.523
Hoima,Western,2000-03-31,298.45496
Hoima,Western,2000-04-30,297.57224
Hoima,Western,2000-05-31,297.59857
Hoima,Western,2000-06-30,297.10318
Hoima,Western,2000-07-31,296.56186
Hoima,Western,2000-08-31,296.2503
Hoima,Western,2000-09-30,296.79895
Hoima,Western,2000-10-31,296.5003
Hoima,Western,2000-11-30,296.73276
Hoima,Western,2000-12-31,297.3372
Hoima,Western,2001-01-31,297.38654
Hoima,Western,2001-02-28,298.46277
Hoima,Western,2001-03-31,297.40897
Hoima,Western,2001-04-30,297.28143
Hoima,Western,2001-05-31,297.25128
Hoima,Western,2001-06-30,296.55704
Hoima,Western,2001-07-31,296.49594
Hoima,Western,2001-08-31,296.6385
Hoima,Western,2001-09-30,296.63257
Hoima,Western,2001-10-31,296.96417
Hoima,Western,2001-11-30,296.50262
Hoima,Western,2001-12-31,297.79218
Hoima,Western,2002-01-31,297.80386
Hoima,Western,2002-02-28,299.09048
Hoima,Western,2002-03-31,297.58292
Hoima,Western,2002-04-30,297.55603
Hoima,Western,2002-05-31,297.5587
Hoima,Western,2002-06-30,297.46106
Hoima,Western,2002-07-31,297.61768
Hoima,Western,2002-08-31,297.02188
Hoima,Western,2002-09-30,297.29474
Hoima,Western,2002-10-31,296.75848
Hoima,Western,2002-11-30,296.57104
Hoima,Western,2002-12-31,297.18994
Hoima,Western,2003-01-31,298.13766
Hoima,Western,2003-02-28,299.45453
Hoima,Western,2003-03-31,298.66867
Hoima,Western,2003-04-30,297.86655
Hoima,Western,2003-05-31,297.49768
Hoima,Western,2003-06-30,296.72772
Hoima,Western,2003-07-31,296.6369
Hoima,Western,2003-08-31,296.64215
Hoima,Western,2003-09-30,296.94135
Hoima,Western,2003-10-31,297.37332
Hoima,Western,2003-11-30,296.87082
Hoima,Western,2003-12-31,297.31998
Hoima,Western,2004-01-31,298.4896
Hoima,Western,2004-02-29,298.99472
Hoima,Western,2004-03-31,299.21582
Hoima,Western,2004-04-30,297.25107
Hoima,Western,2004-05-31,297.73923
Hoima,Western,2004-06-30,297.20227
Hoima,Western,2004-07-31,296.78842
Hoima,Western,2004-08-31,296.7409
Hoima,Western,2004-09-30,296.75623
Hoima,Western,2004-10-31,297.0287
Hoima,Western,2004-11-30,296.95868
Hoima,Western,2004-12-31,297.77777
Hoima,Western,2005-01-31,298.70413
Hoima,Western,2005-02-28,300.192
Hoima,Western,2005-03-31,298.6759
Hoima,Western,2005-04-30,298.41238
Hoima,Western,2005-05-31,297.213
Hoima,Western,2005-06-30,297.2575
Hoima,Western,2005-07-31,296.7831
Hoima,Western,2005-08-31,296.81683
Hoima,Western,2005-09-30,297.2068
Hoima,Western,2005-10-31,296.79047
Hoima,Western,2005-11-30,297.54532
Hoima,Western,2005-12-31,298.36084
Hoima,Western,2006-01-31,298.72626
Hoima,Western,2006-02-28,299.18723
Hoima,Western,2006-03-31,297.80988
Hoima,Western,2006-04-30,297.27573
Hoima,Western,2006-05-31,296.98413
Hoima,Western,2006-06-30,297.30893
Hoima,Western,2006-07-31,297.0979
Hoima,Western,2006-08-31,296.80658
Hoima,Western,2006-09-30,296.94855
Hoima,Western,2006-10-31,297.27264
Hoima,Western,2006-11-30,296.2623
Hoima,Western,2006-12-31,297.0338
Hoima,Western,2007-01-31,298.13104
Hoima,Western,2007-02-28,298.416
Hoima,Western,2007-03-31,298.6883
Hoima,Western,2007-04-30,298.18073
Hoima,Western,2007-05-31,297.979
Hoima,Western,2007-06-30,296.87286
Hoima,Western,2007-07-31,296.42398
Hoima,Western,2007-08-31,296.20816
Hoima,Western,2007-09-30,296.65326
Hoima,Western,2007-10-31,296.8286
Hoima,Western,2007-11-30,297.03168
Hoima,Western,2007-12-31,297.57162
Hoima,Western,2008-01-31,297.8205
Hoima,Western,2008-02-29,297.9975
Hoima,Western,2008-03-31,297.6945
Hoima,Western,2008-04-30,297.02432
Hoima,Western,2008-05-31,297.46878
Hoima,Western,2008-06-30,296.869
Hoima,Western,2008-07-31,296.25305
Hoima,Western,2008-08-31,296.41132
Hoima,Western,2008-09-30,297.17355
Hoima,Western,2008-10-31,296.67816
Hoima,Western,2008-11-30,297.4416
Hoima,Western,2008-12-31,298.15826
Hoima,Western,2009-01-31,298.3118
Hoima,Western,2009-02-28,298.56503
Hoima,Western,2009-03-31,298.9682
Hoima,Western,2009-04-30,297.63922
Hoima,Western,2009-05-31,297.7817
Hoima,Western,2009-06-30,297.78485
Hoima,Western,2009-07-31,297.33987
Hoima,Western,2009-08-31,297.2272
Hoima,Western,2009-09-30,297.29453
Hoima,Western,2009-10-31,296.9747
Hoima,Western,2009-11-30,297.2083
Hoima,Western,2009-12-31,297.0278
Hoima,Western,2010-01-31,298.3482
Hoima,Western,2010-02-28,298.56378
Hoima,Western,2010-03-31,298.05426
Hoima,Western,2010-04-30,298.34903
Hoima,Western,2010-05-31,297.83307
Hoima,Western,2010-06-30,297.56738
Hoima,Western,2010-07-31,297.119
Hoima,Western,2010-08-31,297.07773
Hoima,Western,2010-09-30,296.8808
Hoima,Western,2010-10-31,297.0305
Hoima,Western,2010-11-30,297.281
Hoima,Western,2010-12-31,297.22818
Hoima,Western,2011-01-31,298.061
Hoima,Western,2011-02-28,298.96948
Hoima,Western,2011-03-31,298.31683
Hoima,Western,2011-04-30,297.9804
Hoima,Western,2011-05-31,297.6087
Hoima,Western,2011-06-30,297.3714
Hoima,Western,2011-07-31,297.20944
Hoima,Western,2011-08-31,296.53973
Hoima,Western,2011-09-30,296.57358
Hoima,Western,2011-10-31,296.60175
Hoima,Western,2011-11-30,296.48218
Hoima,Western,2011-12-31,297.6199
Hoima,Western,2012-01-31,298.7169
Hoima,Western,2012-02-29,299.2813
Hoima,Western,2012-03-31,299.77075
Hoima,Western,2012-04-30,297.50342
Hoima,Western,2012-05-31,297.18207
Hoima,Western,2012-06-30,296.99237
Hoima,Western,2012-07-31,296.40424
Hoima,Western,2012-08-31,296.4627
Hoima,Western,2012-09-30,296.5705
Hoima,Western,2012-10-31,297.0556
Hoima,Western,2012-11-30,296.9329
Hoima,Western,2012-12-31,297.30014
Hoima,Western,2013-01-31,298.483
Hoima,Western,2013-02-28,299.059
Hoima,Western,2013-03-31,298.2453
Hoima,Western,2013-04-30,297.5805
Hoima,Western,2013-05-31,297.71143
Hoima,Western,2013-06-30,297.64755
Hoima,Western,2013-07-31,296.8781
Hoima,Western,2013-08-31,296.4752
Hoima,Western,2013-09-30,296.78046
Hoima,Western,2013-10-31,296.80902
Hoima,Western,2013-11-30,296.88882
Hoima,Western,2013-12-31,297.91425
Hoima,Western,2014-01-31,299.10297
Hoima,Western,2014-02-28,299.86884
Hoima,Western,2014-03-31,298.86554
Hoima,Western,2014-04-30,297.56488
Hoima,Western,2014-05-31,297.67596
Hoima,Western,2014-06-30,297.56488
Hoima,Western,2014-07-31,297.2514
Hoima,Western,2014-08-31,296.47498
Hoima,Western,2014-09-30,296.74268
Hoima,Western,2014-10-31,296.84674
Hoima,Western,2014-11-30,297.23807
Hoima,Western,2014-12-31,298.29913
Hoima,Western,2015-01-31,298.86642
Hoima,Western,2015-02-28,300.11615
Hoima,Western,2015-03-31,299.91934
Hoima,Western,2015-04-30,297.4222
Hoima,Western,2015-05-31,297.76727
Hoima,Western,2015-06-30,297.2924
Hoima,Western,2015-07-31,297.5282
Hoima,Western,2015-08-31,297.81616
Hoima,Western,2015-09-30,297.81073
Hoima,Western,2015-10-31,297.18317
Hoima,Western,2015-11-30,296.82416
Hoima,Western,2015-12-31,297.6582
Hoima,Western,2016-01-31,298.96103
Hoima,Western,2016-02-29,300.33954
Hoima,Western,2016-03-31,300.33
Hoima,Western,2016-04-30,298.0489
Hoima,Western,2016-05-31,298.1217
Hoima,Western,2016-06-30,298.05194
Hoima,Western,2016-07-31,297.28082
Hoima,Western,2016-08-31,297.46997
Hoima,Western,2016-09-30,297.41064
Hoima,Western,2016-10-31,298.03018
Hoima,Western,2016-11-30,297.6604
Hoima,Western,2016-12-31,298.61053
Hoima,Western,2017-01-31,299.50626
Hoima,Western,2017-02-28,299.20078
Hoima,Western,2017-03-31,298.9704
Hoima,Western,2017-04-30,298.5633
Hoima,Western,2017-05-31,297.80545
Hoima,Western,2017-06-30,297.98663
Hoima,Western,2017-07-31,296.9025
Hoima,Western,2017-08-31,296.93643
Hoima,Western,2017-09-30,297.0789
Hoima,Western,2017-10-31,297.66608
Hoima,Western,2017-11-30,297.38248
Hoima,Western,2017-12-31,298.75946
Hoima,Western,2018-01-31,298.8595
Hoima,Western,2018-02-28,299.97275
Hoima,Western,2018-03-31,297.74292
Hoima,Western,2018-04-30,296.95355
Hoima,Western,2018-05-31,297.4584
Hoima,Western,2018-06-30,297.19403
Hoima,Western,2018-07-31,297.4868
Hoima,Western,2018-08-31,296.89276
Hoima,Western,2018-09-30,297.5853
Hoima,Western,2018-10-31,297.4861
Hoima,Western,2018-11-30,297.89084
Hoima,Western,2018-12-31,297.83887
Hoima,Western,2019-01-31,298.9026
Hoima,Western,2019-02-28,299.90366
Hoima,Western,2019-03-31,299.8942
Hoima,Western,2019-04-30,298.97394
Hoima,Western,2019-05-31,297.93204
Hoima,Western,2019-06-30,296.92755
Hoima,Western,2019-07-31,296.942
Hoima,Western,2019-08-31,296.90668
Hoima,Western,2019-09-30,297.29202
Hoima,Western,2019-10-31,296.39166
Hoima,Western,2019-11-30,297.13727
Hoima,Western,2019-12-31,297.12543
Hoima,Western,2020-01-31,298.4187
Hoima,Western,2020-02-29,298.91312
Hoima,Western,2020-03-31,298.68723
Hoima,Western,2020-04-30,298.295
Hoima,Western,2020-05-31,297.94708
Hoima,Western,2020-06-30,297.61548
Hoima,Western,2020-07-31,296.90228
Hoima,Western,2020-08-31,297.10767
Hoima,Western,2020-09-30,296.8213
Hoima,Western,2020-10-31,296.84308
Hoima,Western,2020-11-30,297.17926
Hoima,Western,2020-12-31,298.12875
Hoima,Western,2021-01-31,298.44122
Hoima,Western,2021-02-28,299.27472
Hoima,Western,2021-03-31,299.03525
Hoima,Western,2021-04-30,297.99884
Hoima,Western,2021-05-31,297.57217
Hoima,Western,2021-06-30,297.69318
Hoima,Western,2021-07-31,297.14032
Hoima,Western,2021-08-31,297.37234
Hoima,Western,2021-09-30,296.8965
Hoima,Western,2021-10-31,297.55295
Hoima,Western,2021-11-30,298.0456
Hoima,Western,2021-12-31,298.5848
Hoima,Western,2022-01-31,298.4199
Hoima,Western,2022-02-28,299.06793
Hoima,Western,2022-03-31,299.5774
Hoima,Western,2022-04-30,298.12518
Hoima,Western,2022-05-31,298.0985
Hoima,Western,2022-06-30,297.55905
Hoima,Western,2022-07-31,297.7261
Hoima,Western,2022-08-31,296.93915
Hoima,Western,2022-09-30,296.9565
Hoima,Western,2022-10-31,297.43732
Hoima,Western,2022-11-30,296.60175
Hoima,Western,2022-12-31,297.1793
Hoima,Western,2023-01-31,298.54886
Hoima,Western,2023-02-28,299.6651
Hoima,Western,2023-03-31,297.64578
Hoima,Western,2023-04-30,297.9244
Hoima,Western,2023-05-31,298.6446
Hoima,Western,2023-06-30,297.80975
Hoima,Western,2023-07-31,298.04044
Hoima,Western,2023-08-31,298.1483
Hoima,Western,2023-09-30,297.7751
Hoima,Western,2023-10-31,297.73895
Hoima,Western,2023-11-30,297.1567
Hoima,Western,2023-12-31,298.18182
Hoima,Western,2024-01-31,298.8909
Hoima,Western,2024-02-29,299.54028
Hoima,Western,2024-03-31,299.95868
Hoima,Western,2024-04-30,298.66953
Hoima,Western,2024-05-31,299.03848
Hoima,Western,2024-06-30,298.60596
Hoima,Western,2024-07-31,297.48642
Hoima,Western,2024-08-31,297.26984
Hoima,Western,2024-09-30,297.81415
Hoima,Western,2024-10-31,297.58795
Hoima,Western,2024-11-30,297.12714
Hoima,Western,2024-12-31,298.2439
Hoima,Western,2025-01-31,299.0713
Hoima,Western,2025-02-28,300.40695
Hoima,Western,2025-03-31,299.58325
Hoima,Western,2025-04-30,298.0935
Hoima,Western,2025-05-31,298.06387
Hoima,Western,2025-06-30,298.03632
Hoima,Western,2025-07-31,297.25565
Hoima,Western,2025-08-31,296.69107
Hoima,Western,2025-09-30,297.52545
Hoima,Western,2025-10-31,297.2016
Ibanda,Western,1981-01-31,294.33383
Ibanda,Western,1981-02-28,295.9074
Ibanda,Western,1981-03-31,294.47437
Ibanda,Western,1981-04-30,293.9618
Ibanda,Western,1981-05-31,293.75385
Ibanda,Western,1981-06-30,294.16687
Ibanda,Western,1981-07-31,293.67218
Ibanda,Western,1981-08-31,293.51385
Ibanda,Western,1981-09-30,293.4202
Ibanda,Western,1981-10-31,293.54605
Ibanda,Western,1981-11-30,293.3294
Ibanda,Western,1981-12-31,293.57678
Ibanda,Western,1982-01-31,293.97302
Ibanda,Western,1982-02-28,295.19724
Ibanda,Western,1982-03-31,295.12735
Ibanda,Western,1982-04-30,294.38235
Ibanda,Western,1982-05-31,293.71448
Ibanda,Western,1982-06-30,294.02545
Ibanda,Western,1982-07-31,294.58066
Ibanda,Western,1982-08-31,294.3446
Ibanda,Western,1982-09-30,294.1817
Ibanda,Western,1982-10-31,293.21365
Ibanda,Western,1982-11-30,293.08777
Ibanda,Western,1982-12-31,293.59528
Ibanda,Western,1983-01-31,294.7403
Ibanda,Western,1983-02-28,295.78577
Ibanda,Western,1983-03-31,295.88354
Ibanda,Western,1983-04-30,294.53036
Ibanda,Western,1983-05-31,294.68738
Ibanda,Western,1983-06-30,294.4098
Ibanda,Western,1983-07-31,294.26257
Ibanda,Western,1983-08-31,294.0937
Ibanda,Western,1983-09-30,293.79898
Ibanda,Western,1983-10-31,293.17273
Ibanda,Western,1983-11-30,293.11615
Ibanda,Western,1983-12-31,293.0323
Ibanda,Western,1984-01-31,293.77496
Ibanda,Western,1984-02-29,294.60464
Ibanda,Western,1984-03-31,294.16278
Ibanda,Western,1984-04-30,293.44653
Ibanda,Western,1984-05-31,293.72485
Ibanda,Western,1984-06-30,293.72556
Ibanda,Western,1984-07-31,293.25995
Ibanda,Western,1984-08-31,293.29718
Ibanda,Western,1984-09-30,293.20728
Ibanda,Western,1984-10-31,292.94705
Ibanda,Western,1984-11-30,292.37
Ibanda,Western,1984-12-31,292.9874
Ibanda,Western,1985-01-31,293.9342
Ibanda,Western,1985-02-28,294.16742
Ibanda,Western,1985-03-31,294.2121
Ibanda,Western,1985-04-30,293.00327
Ibanda,Western,1985-05-31,293.17923
Ibanda,Western,1985-06-30,293.1397
Ibanda,Western,1985-07-31,292.79846
Ibanda,Western,1985-08-31,293.40875
Ibanda,Western,1985-09-30,292.96634
Ibanda,Western,1985-10-31,293.06543
Ibanda,Western,1985-11-30,292.87787
Ibanda,Western,1985-12-31,293.45444
Ibanda,Western,1986-01-31,294.29816
Ibanda,Western,1986-02-28,293.94446
Ibanda,Western,1986-03-31,293.81696
Ibanda,Western,1986-04-30,293.39453
Ibanda,Western,1986-05-31,293.45966
Ibanda,Western,1986-06-30,293.68964
Ibanda,Western,1986-07-31,293.597
Ibanda,Western,1986-08-31,293.91962
Ibanda,Western,1986-09-30,293.87372
Ibanda,Western,1986-10-31,293.70123
Ibanda,Western,1986-11-30,293.04138
Ibanda,Western,1986-12-31,293.24918
Ibanda,Western,1987-01-31,294.26843
Ibanda,Western,1987-02-28,294.63068
Ibanda,Western,1987-03-31,294.65118
Ibanda,Western,1987-04-30,294.41107
Ibanda,Western,1987-05-31,293.89578
Ibanda,Western,1987-06-30,293.73337
Ibanda,Western,1987-07-31,294.47626
Ibanda,Western,1987-08-31,294.33228
Ibanda,Western,1987-09-30,294.28632
Ibanda,Western,1987-10-31,294.3447
Ibanda,Western,1987-11-30,293.81415
Ibanda,Western,1987-12-31,294.82642
Ibanda,Western,2000-01-31,293.97122
Ibanda,Western,2000-02-29,294.7838
Ibanda,Western,2000-03-31,294.60052
Ibanda,Western,2000-04-30,293.86566
Ibanda,Western,2000-05-31,293.84753
Ibanda,Western,2000-06-30,293.75995
Ibanda,Western,2000-07-31,293.72296
Ibanda,Western,2000-08-31,293.51285
Ibanda,Western,2000-09-30,293.7254
Ibanda,Western,2000-10-31,293.31427
Ibanda,Western,2000-11-30,293.09207
Ibanda,Western,2000-12-31,293.33752
Ibanda,Western,2001-01-31,293.48163
Ibanda,Western,2001-02-28,294.70764
Ibanda,Western,2001-03-31,294.08643
Ibanda,Western,2001-04-30,293.8066
Ibanda,Western,2001-05-31,293.79645
Ibanda,Western,2001-06-30,293.29785
Ibanda,Western,2001-07-31,293.3774
Ibanda,Western,2001-08-31,293.93768
Ibanda,Western,2001-09-30,293.75824
Ibanda,Western,2001-10-31,293.65698
Ibanda,Western,2001-11-30,293.2124
Ibanda,Western,2001-12-31,293.66046
Ibanda,Western,2002-01-31,293.65436
Ibanda,Western,2002-02-28,295.2661
Ibanda,Western,2002-03-31,293.91425
Ibanda,Western,2002-04-30,294.01794
Ibanda,Western,2002-05-31,293.85904
Ibanda,Western,2002-06-30,294.38702
Ibanda,Western,2002-07-31,294.90207
Ibanda,Western,2002-08-31,294.29037
Ibanda,Western,2002-09-30,294.0562
Ibanda,Western,2002-10-31,293.57
Ibanda,Western,2002-11-30,293.19885
Ibanda,Western,2002-12-31,293.68973
Ibanda,Western,2003-01-31,294.88885
Ibanda,Western,2003-02-28,296.40146
Ibanda,Western,2003-03-31,295.35376
Ibanda,Western,2003-04-30,294.63626
Ibanda,Western,2003-05-31,293.97437
Ibanda,Western,2003-06-30,293.81677
Ibanda,Western,2003-07-31,293.99402
Ibanda,Western,2003-08-31,294.57318
Ibanda,Western,2003-09-30,293.69348
Ibanda,Western,2003-10-31,294.61362
Ibanda,Western,2003-11-30,293.85202
Ibanda,Western,2003-12-31,294.52823
Ibanda,Western,2004-01-31,295.65442
Ibanda,Western,2004-02-29,296.17255
Ibanda,Western,2004-03-31,295.9507
Ibanda,Western,2004-04-30,294.2063
Ibanda,Western,2004-05-31,294.6245
Ibanda,Western,2004-06-30,294.6236
Ibanda,Western,2004-07-31,294.84595
Ibanda,Western,2004-08-31,294.71588
Ibanda,Western,2004-09-30,294.25815
Ibanda,Western,2004-10-31,294.07202
Ibanda,Western,2004-11-30,294.00354
Ibanda,Western,2004-12-31,294.71744
Ibanda,Western,2005-01-31,296.25555
Ibanda,Western,2005-02-28,297.4774
Ibanda,Western,2005-03-31,295.25366
Ibanda,Western,2005-04-30,295.55548
Ibanda,Western,2005-05-31,294.23065
Ibanda,Western,2005-06-30,294.2572
Ibanda,Western,2005-07-31,294.53384
Ibanda,Western,2005-08-31,294.41583
Ibanda,Western,2005-09-30,294.14917
Ibanda,Western,2005-10-31,293.8147
Ibanda,Western,2005-11-30,293.9048
Ibanda,Western,2005-12-31,295.04016
Ibanda,Western,2006-01-31,295.4814
Ibanda,Western,2006-02-28,295.8866
Ibanda,Western,2006-03-31,294.48376
Ibanda,Western,2006-04-30,294.1782
Ibanda,Western,2006-05-31,294.0857
Ibanda,Western,2006-06-30,294.86737
Ibanda,Western,2006-07-31,295.14178
Ibanda,Western,2006-08-31,294.42044
Ibanda,Western,2006-09-30,294.52798
Ibanda,Western,2006-10-31,294.54608
Ibanda,Western,2006-11-30,293.30136
Ibanda,Western,2006-12-31,293.7998
Ibanda,Western,2007-01-31,294.56696
Ibanda,Western,2007-02-28,294.75092
Ibanda,Western,2007-03-31,295.24295
Ibanda,Western,2007-04-30,294.96762
Ibanda,Western,2007-05-31,294.89328
Ibanda,Western,2007-06-30,294.1114
Ibanda,Western,2007-07-31,294.11646
Ibanda,Western,2007-08-31,293.44446
Ibanda,Western,2007-09-30,293.7949
Ibanda,Western,2007-10-31,293.25546
Ibanda,Western,2007-11-30,293.28473
Ibanda,Western,2007-12-31,293.87573
Ibanda,Western,2008-01-31,294.40582
Ibanda,Western,2008-02-29,294.36496
Ibanda,Western,2008-03-31,294.16675
Ibanda,Western,2008-04-30,293.69678
Ibanda,Western,2008-05-31,294.06943
Ibanda,Western,2008-06-30,293.7045
Ibanda,Western,2008-07-31,293.98462
Ibanda,Western,2008-08-31,293.4969
Ibanda,Western,2008-09-30,294.02542
Ibanda,Western,2008-10-31,293.8266
Ibanda,Western,2008-11-30,294.1371
Ibanda,Western,2008-12-31,294.74484
Ibanda,Western,2009-01-31,295.2213
Ibanda,Western,2009-02-28,295.347
Ibanda,Western,2009-03-31,295.74457
Ibanda,Western,2009-04-30,294.46655
Ibanda,Western,2009-05-31,294.77734
Ibanda,Western,2009-06-30,295.27765
Ibanda,Western,2009-07-31,295.4635
Ibanda,Western,2009-08-31,295.30566
Ibanda,Western,2009-09-30,294.82184
Ibanda,Western,2009-10-31,294.37274
Ibanda,Western,2009-11-30,293.76648
Ibanda,Western,2009-12-31,293.91626
Ibanda,Western,2010-01-31,294.65182
Ibanda,Western,2010-02-28,295.12982
Ibanda,Western,2010-03-31,294.7226
Ibanda,Western,2010-04-30,294.83267
Ibanda,Western,2010-05-31,294.609
Ibanda,Western,2010-06-30,294.76883
Ibanda,Western,2010-07-31,294.7624
Ibanda,Western,2010-08-31,295.4817
Ibanda,Western,2010-09-30,294.247
Ibanda,Western,2010-10-31,294.42438
Ibanda,Western,2010-11-30,293.98734
Ibanda,Western,2010-12-31,293.93143
Ibanda,Western,2011-01-31,295.1902
Ibanda,Western,2011-02-28,296.32114
Ibanda,Western,2011-03-31,295.03986
Ibanda,Western,2011-04-30,294.4535
Ibanda,Western,2011-05-31,294.06934
Ibanda,Western,2011-06-30,294.25372
Ibanda,Western,2011-07-31,294.5627
Ibanda,Western,2011-08-31,294.15604
Ibanda,Western,2011-09-30,293.42102
Ibanda,Western,2011-10-31,293.46875
Ibanda,Western,2011-11-30,293.495
Ibanda,Western,2011-12-31,293.88617
Ibanda,Western,2012-01-31,295.52783
Ibanda,Western,2012-02-29,296.25244
Ibanda,Western,2012-03-31,296.5371
Ibanda,Western,2012-04-30,294.2314
Ibanda,Western,2012-05-31,293.81287
Ibanda,Western,2012-06-30,294.12674
Ibanda,Western,2012-07-31,294.30823
Ibanda,Western,2012-08-31,293.99042
Ibanda,Western,2012-09-30,293.82922
Ibanda,Western,2012-10-31,294.19296
Ibanda,Western,2012-11-30,293.73425
Ibanda,Western,2012-12-31,293.9871
Ibanda,Western,2013-01-31,295.48947
Ibanda,Western,2013-02-28,295.99084
Ibanda,Western,2013-03-31,295.11008
Ibanda,Western,2013-04-30,294.36697
Ibanda,Western,2013-05-31,294.10303
Ibanda,Western,2013-06-30,295.09418
Ibanda,Western,2013-07-31,295.4015
Ibanda,Western,2013-08-31,294.20944
Ibanda,Western,2013-09-30,294.2138
Ibanda,Western,2013-10-31,294.21802
Ibanda,Western,2013-11-30,293.75006
Ibanda,Western,2013-12-31,294.57666
Ibanda,Western,2014-01-31,295.8211
Ibanda,Western,2014-02-28,296.50574
Ibanda,Western,2014-03-31,295.80487
Ibanda,Western,2014-04-30,294.8828
Ibanda,Western,2014-05-31,295.5824
Ibanda,Western,2014-06-30,295.5771
Ibanda,Western,2014-07-31,295.80115
Ibanda,Western,2014-08-31,294.131
Ibanda,Western,2014-09-30,293.85858
Ibanda,Western,2014-10-31,294.2912
Ibanda,Western,2014-11-30,293.92847
Ibanda,Western,2014-12-31,294.88925
Ibanda,Western,2015-01-31,296.04907
Ibanda,Western,2015-02-28,296.78717
Ibanda,Western,2015-03-31,296.1211
Ibanda,Western,2015-04-30,293.99066
Ibanda,Western,2015-05-31,294.86615
Ibanda,Western,2015-06-30,294.6329
Ibanda,Western,2015-07-31,295.24146
Ibanda,Western,2015-08-31,296.20706
Ibanda,Western,2015-09-30,295.15298
Ibanda,Western,2015-10-31,294.45065
Ibanda,Western,2015-11-30,293.87503
Ibanda,Western,2015-12-31,294.6825
Ibanda,Western,2016-01-31,295.9217
Ibanda,Western,2016-02-29,297.32217
Ibanda,Western,2016-03-31,296.8294
Ibanda,Western,2016-04-30,294.79474
Ibanda,Western,2016-05-31,295.4607
Ibanda,Western,2016-06-30,295.22736
Ibanda,Western,2016-07-31,295.65634
Ibanda,Western,2016-08-31,295.63208
