District,Region,Date,Surface_Pressure_Pa
Kiboga,Central,2022-06-30,88762.3
Kiboga,Central,2022-07-31,88807.36
Kiboga,Central,2022-08-31,88753.67
Kiboga,Central,2022-09-30,88745.734
Kiboga,Central,2022-10-31,88682.11
Kiboga,Central,2022-11-30,88669.17
Kiboga,Central,2022-12-31,88655.69
Kiboga,Central,2023-01-31,88616.44
Kiboga,Central,2023-02-28,88572.664
Kiboga,Central,2023-03-31,88640.05
Kiboga,Central,2023-04-30,88609.5
Kiboga,Central,2023-05-31,88801.19
Kiboga,Central,2023-06-30,88833.266
Kiboga,Central,2023-07-31,88912.516
Kiboga,Central,2023-08-31,88809.97
Kiboga,Central,2023-09-30,88754.5
Kiboga,Central,2023-10-31,88689.38
Kiboga,Central,2023-11-30,88698.98
Kiboga,Central,2023-12-31,88712.414
Kiboga,Central,2025-01-31,88618.94
Kiboga,Central,2025-02-28,88517.45
Kiboga,Central,2025-03-31,88606.016
Kiboga,Central,2025-04-30,88662.695
Kiboga,Central,2025-05-31,88822.55
Kiboga,Central,2025-06-30,88899.24
Kiboga,Central,2025-07-31,88942.055
Kiboga,Central,2025-08-31,88864.266
Kiboga,Central,2025-09-30,88797.82
Kiboga,Central,2025-10-31,88739.625
Kiboga,Central,2025-11-30,88838.64
Kibuku,Eastern,1981-01-31,89060.65
Kibuku,Eastern,1981-02-28,88990.06
Kibuku,Eastern,1981-03-31,89039.39
Kibuku,Eastern,1981-04-30,89090.734
Kibuku,Eastern,1981-05-31,89162.1
Kibuku,Eastern,1981-06-30,89273.08
Kibuku,Eastern,1981-07-31,89254.555
Kibuku,Eastern,1981-08-31,89197.59
Kibuku,Eastern,1981-09-30,89173.3
Kibuku,Eastern,1981-10-31,89087.91
Kibuku,Eastern,1981-11-30,89069.68
Kibuku,Eastern,1981-12-31,89085.46
Kibuku,Eastern,1982-01-31,89019.664
Kibuku,Eastern,1982-02-28,88973.25
Kibuku,Eastern,1982-03-31,88970.0
Kibuku,Eastern,1982-04-30,89081.37
Kibuku,Eastern,1982-05-31,89161.94
Kibuku,Eastern,1982-06-30,89308.3
Kibuku,Eastern,1982-07-31,89262.95
Kibuku,Eastern,1982-08-31,89259.766
Kibuku,Eastern,1982-09-30,89189.625
Kibuku,Eastern,1982-10-31,89102.984
Kibuku,Eastern,1982-11-30,89120.35
Kibuku,Eastern,1982-12-31,89123.805
Kibuku,Eastern,1983-01-31,89160.88
Kibuku,Eastern,1983-02-28,89077.82
Kibuku,Eastern,1983-03-31,89061.19
Kibuku,Eastern,1983-04-30,89096.33
Kibuku,Eastern,1983-05-31,89123.164
Kibuku,Eastern,1983-06-30,89228.805
Kibuku,Eastern,1983-07-31,89234.59
Kibuku,Eastern,1983-08-31,89298.96
Kibuku,Eastern,1983-09-30,89198.78
Kibuku,Eastern,1983-10-31,89149.266
Kibuku,Eastern,1983-11-30,89212.64
Kibuku,Eastern,1983-12-31,89133.14
Kibuku,Eastern,1984-01-31,89001.62
Kibuku,Eastern,1984-02-29,88877.734
Kibuku,Eastern,1984-03-31,88925.945
Kibuku,Eastern,1984-04-30,89016.14
Kibuku,Eastern,1984-05-31,89062.94
Kibuku,Eastern,1984-06-30,89233.625
Kibuku,Eastern,1984-07-31,89189.31
Kibuku,Eastern,1984-08-31,89206.21
Kibuku,Eastern,1984-09-30,89096.87
Kibuku,Eastern,1984-10-31,89085.52
Kibuku,Eastern,1984-11-30,89099.27
Kibuku,Eastern,1984-12-31,88987.76
Kibuku,Eastern,1985-01-31,88951.95
Kibuku,Eastern,1985-02-28,88975.55
Kibuku,Eastern,1985-03-31,88949.16
Kibuku,Eastern,1985-04-30,89064.055
Kibuku,Eastern,1985-05-31,89135.89
Kibuku,Eastern,1985-06-30,89309.055
Kibuku,Eastern,1985-07-31,89273.45
Kibuku,Eastern,1985-08-31,89242.516
Kibuku,Eastern,1985-09-30,89117.03
Kibuku,Eastern,1985-10-31,89064.44
Kibuku,Eastern,1985-11-30,89095.26
Kibuku,Eastern,1985-12-31,89027.766
Kibuku,Eastern,1986-01-31,89047.805
Kibuku,Eastern,1986-02-28,88982.75
Kibuku,Eastern,1986-03-31,88993.88
Kibuku,Eastern,1986-04-30,89045.26
Kibuku,Eastern,1986-05-31,89164.125
Kibuku,Eastern,1986-06-30,89229.68
Kibuku,Eastern,1986-07-31,89358.05
Kibuku,Eastern,1986-08-31,89197.234
Kibuku,Eastern,1986-09-30,89211.49
Kibuku,Eastern,1986-10-31,89120.836
Kibuku,Eastern,1986-11-30,89065.875
Kibuku,Eastern,1986-12-31,89127.92
Kibuku,Eastern,1987-01-31,89139.44
Kibuku,Eastern,1987-02-28,89096.64
Kibuku,Eastern,1987-03-31,88988.47
Kibuku,Eastern,1987-04-30,89132.13
Kibuku,Eastern,1987-05-31,89154.61
Kibuku,Eastern,1987-06-30,89333.09
Kibuku,Eastern,1987-07-31,89210.94
Kibuku,Eastern,1987-08-31,89200.414
Kibuku,Eastern,1987-09-30,89161.414
Kibuku,Eastern,1987-10-31,89097.234
Kibuku,Eastern,1987-11-30,89140.33
Kibuku,Eastern,1987-12-31,89132.61
Kibuku,Eastern,1988-01-31,89064.11
Kibuku,Eastern,1988-02-29,88959.48
Kibuku,Eastern,1988-03-31,89071.34
Kibuku,Eastern,1988-04-30,89048.625
Kibuku,Eastern,1988-05-31,89202.76
Kibuku,Eastern,1988-06-30,89233.45
Kibuku,Eastern,1988-07-31,89255.06
Kibuku,Eastern,1988-08-31,89199.6
Kibuku,Eastern,1988-09-30,89124.164
Kibuku,Eastern,1988-10-31,89053.336
Kibuku,Eastern,1988-11-30,89129.52
Kibuku,Eastern,1988-12-31,89013.445
Kibuku,Eastern,1989-01-31,89025.24
Kibuku,Eastern,1989-02-28,89083.11
Kibuku,Eastern,1989-03-31,88962.51
Kibuku,Eastern,1989-04-30,89045.45
Kibuku,Eastern,1989-05-31,89224.44
Kibuku,Eastern,1989-06-30,89282.22
Kibuku,Eastern,1989-07-31,89305.42
Kibuku,Eastern,1989-08-31,89227.39
Kibuku,Eastern,1989-09-30,89087.07
Kibuku,Eastern,1989-10-31,89122.57
Kibuku,Eastern,1989-11-30,89082.28
Kibuku,Eastern,1989-12-31,89116.52
Kibuku,Eastern,1990-01-31,89062.28
Kibuku,Eastern,1990-02-28,89102.36
Kibuku,Eastern,1990-03-31,89170.51
Kibuku,Eastern,1990-04-30,89076.29
Kibuku,Eastern,1990-05-31,89167.375
Kibuku,Eastern,1990-06-30,89301.86
Kibuku,Eastern,1990-07-31,89276.07
Kibuku,Eastern,1990-08-31,89300.02
Kibuku,Eastern,1990-09-30,89188.43
Kibuku,Eastern,1990-10-31,89117.37
Kibuku,Eastern,1990-11-30,89076.836
Kibuku,Eastern,1990-12-31,89065.33
Kibuku,Eastern,1991-01-31,89103.86
Kibuku,Eastern,1991-02-28,89080.46
Kibuku,Eastern,1991-03-31,88994.92
Kibuku,Eastern,1991-04-30,89084.88
Kibuku,Eastern,1991-05-31,89149.914
Kibuku,Eastern,1991-06-30,89240.414
Kibuku,Eastern,1991-07-31,89335.945
Kibuku,Eastern,1991-08-31,89323.78
Kibuku,Eastern,1991-09-30,89199.305
Kibuku,Eastern,1991-10-31,89113.35
Kibuku,Eastern,1991-11-30,89120.96
Kibuku,Eastern,1991-12-31,89099.12
Kibuku,Eastern,1992-01-31,89083.77
Kibuku,Eastern,1992-02-29,89114.24
Kibuku,Eastern,1992-03-31,88985.875
Kibuku,Eastern,1992-04-30,89057.89
Kibuku,Eastern,1992-05-31,89148.32
Kibuku,Eastern,1992-06-30,89244.8
Kibuku,Eastern,1992-07-31,89338.55
Kibuku,Eastern,1992-08-31,89316.29
Kibuku,Eastern,1992-09-30,89132.875
Kibuku,Eastern,1992-10-31,89135.71
Kibuku,Eastern,1992-11-30,89076.48
Kibuku,Eastern,1992-12-31,89121.49
Kibuku,Eastern,1993-01-31,89129.14
Kibuku,Eastern,1993-02-28,89070.586
Kibuku,Eastern,1993-03-31,89085.27
Kibuku,Eastern,1993-04-30,89053.3
Kibuku,Eastern,1993-05-31,89153.82
Kibuku,Eastern,1993-06-30,89306.28
Kibuku,Eastern,1993-07-31,89297.195
Kibuku,Eastern,1993-08-31,89294.234
Kibuku,Eastern,1993-09-30,89171.83
Kibuku,Eastern,1993-10-31,89113.49
Kibuku,Eastern,1993-11-30,89020.27
Kibuku,Eastern,1993-12-31,89046.78
Kibuku,Eastern,1994-01-31,88971.836
Kibuku,Eastern,1994-02-28,89014.016
Kibuku,Eastern,1994-03-31,89076.266
Kibuku,Eastern,1994-04-30,89049.64
Kibuku,Eastern,1994-05-31,89213.35
Kibuku,Eastern,1994-06-30,89253.38
Kibuku,Eastern,1994-07-31,89301.72
Kibuku,Eastern,1994-08-31,89243.84
Kibuku,Eastern,1994-09-30,89179.19
Kibuku,Eastern,1994-10-31,89069.37
Kibuku,Eastern,1994-11-30,89119.67
Kibuku,Eastern,1994-12-31,89135.63
Kibuku,Eastern,1995-01-31,89099.84
Kibuku,Eastern,1995-02-28,89098.11
Kibuku,Eastern,1995-03-31,89038.52
Kibuku,Eastern,1995-04-30,88987.5
Kibuku,Eastern,1995-05-31,89150.914
Kibuku,Eastern,1995-06-30,89209.164
Kibuku,Eastern,1995-07-31,89174.695
Kibuku,Eastern,1995-08-31,89187.23
Kibuku,Eastern,1995-09-30,89211.71
Kibuku,Eastern,1995-10-31,89059.68
Kibuku,Eastern,1995-11-30,89084.64
Kibuku,Eastern,1995-12-31,89130.43
Kibuku,Eastern,1996-01-31,88977.01
Kibuku,Eastern,1996-02-29,88939.72
Kibuku,Eastern,1996-03-31,88969.43
Kibuku,Eastern,1996-04-30,89048.95
Kibuku,Eastern,1996-05-31,89151.42
Kibuku,Eastern,1996-06-30,89253.64
Kibuku,Eastern,1996-07-31,89300.12
Kibuku,Eastern,1996-08-31,89219.74
Kibuku,Eastern,1996-09-30,89118.82
Kibuku,Eastern,1996-10-31,89084.375
Kibuku,Eastern,1996-11-30,89023.86
Kibuku,Eastern,1996-12-31,89064.164
Kibuku,Eastern,1997-01-31,89030.48
Kibuku,Eastern,1997-02-28,89006.945
Kibuku,Eastern,1997-03-31,88932.5
Kibuku,Eastern,1997-04-30,89146.96
Kibuku,Eastern,1997-05-31,89254.66
Kibuku,Eastern,1997-06-30,89217.43
Kibuku,Eastern,1997-07-31,89341.93
Kibuku,Eastern,1997-08-31,89327.164
Kibuku,Eastern,1997-09-30,89128.36
Kibuku,Eastern,1997-10-31,89131.84
Kibuku,Eastern,1997-11-30,89121.91
Kibuku,Eastern,1997-12-31,89182.59
Kibuku,Eastern,1998-01-31,89132.45
Kibuku,Eastern,1998-02-28,89211.5
Kibuku,Eastern,1998-03-31,89055.87
Kibuku,Eastern,1998-04-30,89117.875
Kibuku,Eastern,1998-05-31,89257.56
Kibuku,Eastern,1998-06-30,89362.39
Kibuku,Eastern,1998-07-31,89299.29
Kibuku,Eastern,1998-08-31,89217.91
Kibuku,Eastern,1998-09-30,89179.97
Kibuku,Eastern,1998-10-31,89159.85
Kibuku,Eastern,1998-11-30,89058.07
Kibuku,Eastern,1998-12-31,89049.93
Kibuku,Eastern,1999-01-31,88967.4
Kibuku,Eastern,1999-02-28,88901.54
Kibuku,Eastern,1999-03-31,88928.625
Kibuku,Eastern,1999-04-30,89102.586
Kibuku,Eastern,1999-05-31,89171.88
Kibuku,Eastern,1999-06-30,89202.56
Kibuku,Eastern,1999-07-31,89287.21
Kibuku,Eastern,1999-08-31,89259.96
Kibuku,Eastern,1999-09-30,89097.7
Kibuku,Eastern,1999-10-31,89120.516
Kibuku,Eastern,1999-11-30,89056.9
Kibuku,Eastern,1999-12-31,89060.91
Kibuku,Eastern,2000-01-31,88909.8
Kibuku,Eastern,2000-02-29,88992.41
Kibuku,Eastern,2000-03-31,88933.234
Kibuku,Eastern,2000-04-30,89027.664
Kibuku,Eastern,2000-05-31,89149.05
Kibuku,Eastern,2000-06-30,89228.51
Kibuku,Eastern,2000-07-31,89183.74
Kibuku,Eastern,2000-08-31,89234.51
Kibuku,Eastern,2000-09-30,89083.086
Kibuku,Eastern,2000-10-31,89124.45
Kibuku,Eastern,2000-11-30,89017.6
Kibuku,Eastern,2000-12-31,89089.99
Kibuku,Eastern,2001-01-31,89071.42
Kibuku,Eastern,2001-02-28,88973.836
Kibuku,Eastern,2001-03-31,89034.695
Kibuku,Eastern,2001-04-30,89079.8
Kibuku,Eastern,2001-05-31,89191.25
Kibuku,Eastern,2001-06-30,89281.27
Kibuku,Eastern,2001-07-31,89276.26
Kibuku,Eastern,2001-08-31,89294.45
Kibuku,Eastern,2001-09-30,89124.97
Kibuku,Eastern,2001-10-31,89137.2
Kibuku,Eastern,2001-11-30,89135.195
Kibuku,Eastern,2001-12-31,89063.55
Kibuku,Eastern,2002-01-31,89091.1
Kibuku,Eastern,2002-02-28,89030.914
Kibuku,Eastern,2002-03-31,89028.086
Kibuku,Eastern,2002-04-30,88968.76
Kibuku,Eastern,2002-05-31,89193.055
Kibuku,Eastern,2002-06-30,89283.78
Kibuku,Eastern,2002-07-31,89301.68
Kibuku,Eastern,2002-08-31,89262.055
Kibuku,Eastern,2002-09-30,89169.336
Kibuku,Eastern,2002-10-31,89079.12
Kibuku,Eastern,2002-11-30,89132.625
Kibuku,Eastern,2002-12-31,89175.89
Kibuku,Eastern,2003-01-31,89139.38
Kibuku,Eastern,2003-02-28,88999.7
Kibuku,Eastern,2003-03-31,88979.055
Kibuku,Eastern,2003-04-30,89067.8
Kibuku,Eastern,2003-05-31,89200.04
Kibuku,Eastern,2003-06-30,89223.49
Kibuku,Eastern,2003-07-31,89319.72
Kibuku,Eastern,2003-08-31,89259.12
Kibuku,Eastern,2003-09-30,89205.86
Kibuku,Eastern,2003-10-31,89070.59
Kibuku,Eastern,2003-11-30,89045.64
Kibuku,Eastern,2003-12-31,89097.77
Kibuku,Eastern,2004-01-31,88994.57
Kibuku,Eastern,2004-02-29,89063.26
Kibuku,Eastern,2004-03-31,88996.51
Kibuku,Eastern,2004-04-30,89095.85
Kibuku,Eastern,2004-05-31,89205.32
Kibuku,Eastern,2004-06-30,89379.52
Kibuku,Eastern,2004-07-31,89245.48
Kibuku,Eastern,2004-08-31,89284.95
Kibuku,Eastern,2004-09-30,89156.22
Kibuku,Eastern,2004-10-31,89107.42
Kibuku,Eastern,2004-11-30,89102.22
Kibuku,Eastern,2004-12-31,89040.05
Kibuku,Eastern,2005-01-31,89059.72
Kibuku,Eastern,2005-02-28,88932.65
Kibuku,Eastern,2005-03-31,89070.52
Kibuku,Eastern,2005-04-30,89057.61
Kibuku,Eastern,2005-05-31,89207.68
Kibuku,Eastern,2005-06-30,89241.71
Kibuku,Eastern,2005-07-31,89350.22
Kibuku,Eastern,2005-08-31,89232.98
Kibuku,Eastern,2005-09-30,89176.734
Kibuku,Eastern,2005-10-31,89140.0
Kibuku,Eastern,2005-11-30,89042.74
Kibuku,Eastern,2005-12-31,88914.68
Kibuku,Eastern,2006-01-31,88937.695
Kibuku,Eastern,2006-02-28,88938.04
Kibuku,Eastern,2006-03-31,89059.89
Kibuku,Eastern,2006-04-30,89073.125
Kibuku,Eastern,2006-05-31,89210.4
Kibuku,Eastern,2006-06-30,89261.31
Kibuku,Eastern,2006-07-31,89311.6
Kibuku,Eastern,2006-08-31,89222.85
Kibuku,Eastern,2006-09-30,89197.72
Kibuku,Eastern,2006-10-31,89116.44
Kibuku,Eastern,2006-11-30,89093.02
Kibuku,Eastern,2006-12-31,89175.63
Kibuku,Eastern,2007-01-31,89162.49
Kibuku,Eastern,2007-02-28,89055.52
Kibuku,Eastern,2007-03-31,89011.695
Kibuku,Eastern,2007-04-30,89060.49
Kibuku,Eastern,2007-05-31,89148.87
Kibuku,Eastern,2007-06-30,89229.41
Kibuku,Eastern,2007-07-31,89243.33
Kibuku,Eastern,2007-08-31,89200.69
Kibuku,Eastern,2007-09-30,89198.914
Kibuku,Eastern,2007-10-31,89068.39
Kibuku,Eastern,2007-11-30,88998.38
Kibuku,Eastern,2007-12-31,88995.31
Kibuku,Eastern,2008-01-31,88982.84
Kibuku,Eastern,2008-02-29,89058.01
Kibuku,Eastern,2008-03-31,88961.05
Kibuku,Eastern,2008-04-30,88980.1
Kibuku,Eastern,2008-05-31,89098.49
Kibuku,Eastern,2008-06-30,89228.26
Kibuku,Eastern,2008-07-31,89263.24
Kibuku,Eastern,2008-08-31,89130.484
Kibuku,Eastern,2008-09-30,89135.92
Kibuku,Eastern,2008-10-31,89132.414
Kibuku,Eastern,2008-11-30,89051.34
Kibuku,Eastern,2008-12-31,88985.195
Kibuku,Eastern,2009-01-31,89037.13
Kibuku,Eastern,2009-02-28,88939.15
Kibuku,Eastern,2009-03-31,88917.07
Kibuku,Eastern,2009-04-30,89096.375
Kibuku,Eastern,2009-05-31,89119.805
Kibuku,Eastern,2009-06-30,89211.99
Kibuku,Eastern,2009-07-31,89292.42
Kibuku,Eastern,2009-08-31,89183.164
Kibuku,Eastern,2009-09-30,89207.0
Kibuku,Eastern,2009-10-31,89075.13
Kibuku,Eastern,2009-11-30,89051.79
Kibuku,Eastern,2009-12-31,89113.82
Kibuku,Eastern,2010-01-31,89091.96
Kibuku,Eastern,2010-02-28,89040.23
Kibuku,Eastern,2010-03-31,89133.07
Kibuku,Eastern,2010-04-30,89102.75
Kibuku,Eastern,2010-05-31,89163.91
Kibuku,Eastern,2010-06-30,89292.16
Kibuku,Eastern,2010-07-31,89249.53
Kibuku,Eastern,2010-08-31,89214.38
Kibuku,Eastern,2010-09-30,89142.74
Kibuku,Eastern,2010-10-31,89069.83
Kibuku,Eastern,2010-11-30,88950.625
Kibuku,Eastern,2010-12-31,88930.46
Kibuku,Eastern,2011-01-31,88886.086
Kibuku,Eastern,2011-02-28,88899.484
Kibuku,Eastern,2011-03-31,88972.055
Kibuku,Eastern,2011-04-30,88989.875
Kibuku,Eastern,2011-05-31,89152.82
Kibuku,Eastern,2011-06-30,89218.28
Kibuku,Eastern,2011-07-31,89194.26
Kibuku,Eastern,2011-08-31,89215.64
Kibuku,Eastern,2011-09-30,89227.57
Kibuku,Eastern,2011-10-31,89031.37
Kibuku,Eastern,2011-11-30,89092.57
Kibuku,Eastern,2011-12-31,89077.49
Kibuku,Eastern,2012-01-31,88985.45
Kibuku,Eastern,2012-02-29,88851.64
Kibuku,Eastern,2012-03-31,88979.11
Kibuku,Eastern,2012-04-30,89095.09
Kibuku,Eastern,2012-05-31,89189.89
Kibuku,Eastern,2012-06-30,89283.06
Kibuku,Eastern,2012-07-31,89227.54
Kibuku,Eastern,2012-08-31,89264.72
Kibuku,Eastern,2012-09-30,89252.484
Kibuku,Eastern,2012-10-31,89066.7
Kibuku,Eastern,2012-11-30,89100.32
Kibuku,Eastern,2012-12-31,89053.09
Kibuku,Eastern,2013-01-31,89092.85
Kibuku,Eastern,2013-02-28,88982.31
Kibuku,Eastern,2013-03-31,89039.52
Kibuku,Eastern,2013-04-30,89132.68
Kibuku,Eastern,2013-05-31,89229.77
Kibuku,Eastern,2013-06-30,89253.28
Kibuku,Eastern,2013-07-31,89258.28
Kibuku,Eastern,2013-08-31,89211.49
Kibuku,Eastern,2013-09-30,89199.7
Kibuku,Eastern,2013-10-31,89148.56
Kibuku,Eastern,2013-11-30,89021.07
Kibuku,Eastern,2013-12-31,89092.586
Kibuku,Eastern,2014-01-31,89036.36
Kibuku,Eastern,2014-02-28,88938.01
Kibuku,Eastern,2014-03-31,89009.95
Kibuku,Eastern,2014-04-30,89111.47
Kibuku,Eastern,2014-05-31,89164.72
Kibuku,Eastern,2014-06-30,89267.64
Kibuku,Eastern,2014-07-31,89374.305
Kibuku,Eastern,2014-08-31,89278.445
Kibuku,Eastern,2014-09-30,89219.734
Kibuku,Eastern,2014-10-31,89149.195
Kibuku,Eastern,2014-11-30,89122.3
Kibuku,Eastern,2014-12-31,89113.625
Kibuku,Eastern,2015-01-31,89087.84
Kibuku,Eastern,2015-02-28,88965.35
Kibuku,Eastern,2015-03-31,88973.86
Kibuku,Eastern,2015-04-30,89176.68
Kibuku,Eastern,2015-05-31,89239.4
Kibuku,Eastern,2015-06-30,89298.78
Kibuku,Eastern,2015-07-31,89308.33
Kibuku,Eastern,2015-08-31,89240.3
Kibuku,Eastern,2015-09-30,89192.19
Kibuku,Eastern,2015-10-31,89165.01
Kibuku,Eastern,2015-11-30,89149.086
Kibuku,Eastern,2015-12-31,89245.74
Kibuku,Eastern,2016-01-31,89164.95
Kibuku,Eastern,2016-02-29,89067.08
Kibuku,Eastern,2016-03-31,89048.82
Kibuku,Eastern,2016-04-30,89131.33
Kibuku,Eastern,2016-05-31,89300.54
Kibuku,Eastern,2016-06-30,89371.664
Kibuku,Eastern,2016-07-31,89286.89
Kibuku,Eastern,2016-08-31,89276.95
Kibuku,Eastern,2016-09-30,89224.17
Kibuku,Eastern,2016-10-31,89078.04
Kibuku,Eastern,2016-11-30,89091.06
Kibuku,Eastern,2016-12-31,89046.766
Kibuku,Eastern,2017-01-31,88999.44
Kibuku,Eastern,2017-02-28,89013.664
Kibuku,Eastern,2017-03-31,89016.44
Kibuku,Eastern,2017-04-30,89074.99
Kibuku,Eastern,2017-05-31,89222.695
Kibuku,Eastern,2017-06-30,89218.35
Kibuku,Eastern,2017-07-31,89327.234
Kibuku,Eastern,2017-08-31,89220.14
Kibuku,Eastern,2017-09-30,89217.49
Kibuku,Eastern,2017-10-31,89099.125
Kibuku,Eastern,2017-11-30,89074.93
Kibuku,Eastern,2017-12-31,89026.49
Kibuku,Eastern,2018-01-31,89013.03
Kibuku,Eastern,2018-02-28,88903.94
Kibuku,Eastern,2018-03-31,89086.71
Kibuku,Eastern,2018-04-30,89151.14
Kibuku,Eastern,2018-05-31,89192.875
Kibuku,Eastern,2018-06-30,89328.8
Kibuku,Eastern,2018-07-31,89356.63
Kibuku,Eastern,2018-08-31,89317.35
Kibuku,Eastern,2018-09-30,89122.445
Kibuku,Eastern,2018-10-31,89133.75
Kibuku,Eastern,2018-11-30,89073.45
Kibuku,Eastern,2018-12-31,89149.34
Kibuku,Eastern,2019-01-31,89105.125
Kibuku,Eastern,2019-02-28,89026.96
Kibuku,Eastern,2019-03-31,89052.13
Kibuku,Eastern,2019-04-30,89074.66
Kibuku,Eastern,2019-05-31,89159.484
Kibuku,Eastern,2019-06-30,89336.19
Kibuku,Eastern,2019-07-31,89283.43
Kibuku,Eastern,2019-08-31,89337.46
Kibuku,Eastern,2019-09-30,89216.375
Kibuku,Eastern,2019-10-31,89104.02
Kibuku,Eastern,2019-11-30,89077.74
Kibuku,Eastern,2019-12-31,89123.1
Kibuku,Eastern,2020-01-31,89159.01
Kibuku,Eastern,2020-02-29,89152.28
Kibuku,Eastern,2020-03-31,89120.45
Kibuku,Eastern,2020-04-30,89187.74
Kibuku,Eastern,2020-05-31,89322.055
Kibuku,Eastern,2020-06-30,89302.59
Kibuku,Eastern,2020-07-31,89228.2
Kibuku,Eastern,2020-08-31,89216.65
Kibuku,Eastern,2020-09-30,89179.76
Kibuku,Eastern,2020-10-31,89154.68
Kibuku,Eastern,2020-11-30,89142.57
Kibuku,Eastern,2020-12-31,89098.82
Kibuku,Eastern,2021-01-31,89053.055
Kibuku,Eastern,2021-02-28,89058.74
Kibuku,Eastern,2021-03-31,88969.41
Kibuku,Eastern,2021-04-30,89118.58
Kibuku,Eastern,2021-05-31,89232.836
Kibuku,Eastern,2021-06-30,89269.11
Kibuku,Eastern,2021-07-31,89353.71
Kibuku,Eastern,2021-08-31,89264.59
Kibuku,Eastern,2021-09-30,89210.27
Kibuku,Eastern,2021-10-31,89117.57
Kibuku,Eastern,2021-11-30,89062.31
Kibuku,Eastern,2021-12-31,89060.68
Kibuku,Eastern,2022-01-31,89082.805
Kibuku,Eastern,2022-02-28,89051.59
Kibuku,Eastern,2022-03-31,88954.7
Kibuku,Eastern,2022-04-30,89009.7
Kibuku,Eastern,2022-05-31,89234.26
Kibuku,Eastern,2022-06-30,89219.086
Kibuku,Eastern,2022-07-31,89270.28
Kibuku,Eastern,2022-08-31,89205.56
Kibuku,Eastern,2022-09-30,89188.17
Kibuku,Eastern,2022-10-31,89120.734
Kibuku,Eastern,2022-11-30,89099.805
Kibuku,Eastern,2022-12-31,89101.15
Kibuku,Eastern,2023-01-31,89071.45
Kibuku,Eastern,2023-02-28,89017.516
Kibuku,Eastern,2023-03-31,89078.625
Kibuku,Eastern,2023-04-30,89052.59
Kibuku,Eastern,2023-05-31,89247.92
Kibuku,Eastern,2023-06-30,89282.34
Kibuku,Eastern,2023-07-31,89374.11
Kibuku,Eastern,2023-08-31,89260.57
Kibuku,Eastern,2023-09-30,89203.38
Kibuku,Eastern,2023-10-31,89120.92
Kibuku,Eastern,2023-11-30,89134.02
Kibuku,Eastern,2023-12-31,89152.43
Kibuku,Eastern,2025-01-31,89073.21
Kibuku,Eastern,2025-02-28,88963.66
Kibuku,Eastern,2025-03-31,89054.71
Kibuku,Eastern,2025-04-30,89108.76
Kibuku,Eastern,2025-05-31,89271.266
Kibuku,Eastern,2025-06-30,89354.625
Kibuku,Eastern,2025-07-31,89400.01
Kibuku,Eastern,2025-08-31,89316.22
Kibuku,Eastern,2025-09-30,89240.664
Kibuku,Eastern,2025-10-31,89180.664
Kibuku,Eastern,2025-11-30,89277.805
Kikuube,Western,1981-01-31,89839.54
Kikuube,Western,1981-02-28,89764.71
Kikuube,Western,1981-03-31,89811.945
Kikuube,Western,1981-04-30,89848.164
Kikuube,Western,1981-05-31,89926.16
Kikuube,Western,1981-06-30,90035.414
Kikuube,Western,1981-07-31,90023.15
Kikuube,Western,1981-08-31,89976.85
Kikuube,Western,1981-09-30,89956.77
Kikuube,Western,1981-10-31,89871.46
Kikuube,Western,1981-11-30,89860.76
Kikuube,Western,1981-12-31,89861.5
Kikuube,Western,1982-01-31,89800.69
Kikuube,Western,1982-02-28,89750.63
Kikuube,Western,1982-03-31,89741.836
Kikuube,Western,1982-04-30,89843.375
Kikuube,Western,1982-05-31,89923.73
Kikuube,Western,1982-06-30,90070.125
Kikuube,Western,1982-07-31,90022.336
Kikuube,Western,1982-08-31,90026.09
Kikuube,Western,1982-09-30,89965.31
Kikuube,Western,1982-10-31,89889.19
Kikuube,Western,1982-11-30,89905.336
Kikuube,Western,1982-12-31,89906.79
Kikuube,Western,1983-01-31,89939.836
Kikuube,Western,1983-02-28,89835.56
Kikuube,Western,1983-03-31,89818.41
Kikuube,Western,1983-04-30,89855.875
Kikuube,Western,1983-05-31,89874.37
Kikuube,Western,1983-06-30,89994.625
Kikuube,Western,1983-07-31,90001.59
Kikuube,Western,1983-08-31,90077.586
Kikuube,Western,1983-09-30,89976.51
Kikuube,Western,1983-10-31,89934.75
Kikuube,Western,1983-11-30,90006.81
Kikuube,Western,1983-12-31,89920.0
Kikuube,Western,1984-01-31,89789.055
Kikuube,Western,1984-02-29,89639.97
