district,region,date,mean_rainfall
Lyantonde,Central,1986-03-01,73.79656351023706
Madi Okollo,Northern,1986-03-01,90.31010960820896
Manafwa,Eastern,1986-03-01,132.52295793805803
Maracha,Northern,1986-03-01,107.47942708333333
Masaka,Central,1986-03-01,128.40618122799296
Masindi,Western,1986-03-01,109.61469448678862
Mayuge,Eastern,1986-03-01,128.41247234513276
Mbale,Eastern,1986-03-01,126.1171875
Mbarara,Western,1986-03-01,64.9348876953125
Mitooma,Western,1986-03-01,77.23332663143383
Mityana,Central,1986-03-01,105.90989829009433
Moroto,Northern,1986-03-01,52.31945379849138
Moyo,Northern,1986-03-01,-501.06743706597223
Mpigi,Central,1986-03-01,115.90045041454081
Mubende,Central,1986-03-01,120.27446892556179
Mukono,Central,1986-03-01,121.80619959677419
Nabilatuk,Northern,1986-03-01,67.5725537909836
Nakapiripirit,Northern,1986-03-01,73.72441159018987
Nakaseke,Central,1986-03-01,89.82423618861607
Nakasongola,Central,1986-03-01,78.23026494565218
Namayingo,Eastern,1986-03-01,139.19844714506172
Namisindwa,Eastern,1986-03-01,132.06776258680554
Namutumba,Eastern,1986-03-01,124.09730360243056
Napak,Northern,1986-03-01,54.24680610552226
Nebbi,Northern,1986-03-01,105.77791341145833
Ngora,Eastern,1986-03-01,107.01474609375
Ntoroko,Western,1986-03-01,-114.86099906589673
Ntungamo,Western,1986-03-01,77.65110085227273
Nwoya,Northern,1986-03-01,87.12806031050955
Obongi,Northern,1986-03-01,71.22944245515046
Omoro,Northern,1986-03-01,68.63686154923349
Otuke,Northern,1986-03-01,59.32605432581018
Oyam,Northern,1986-03-01,78.34903169014085
Pader,Northern,1986-03-01,67.0267966941551
Pakwach,Northern,1986-03-01,88.0904029107863
Pallisa,Eastern,1986-03-01,113.80429513113839
Rakai,Central,1986-03-01,92.13926149764151
Rubanda,Western,1986-03-01,114.3362704190341
Rubirizi,Western,1986-03-01,84.1285475127551
Rukiga,Western,1986-03-01,93.85877403846153
Rukungiri,Western,1986-03-01,77.14154296875
Rwampara,Western,1986-03-01,72.61015625
Serere,Eastern,1986-03-01,99.0565125512295
Sheema,Western,1986-03-01,76.61609417459239
Sironko,Eastern,1986-03-01,110.56864107572116
Soroti,Eastern,1986-03-01,114.94721368018617
Ssembabule,Central,1986-03-01,87.01104817708334
Tororo,Eastern,1986-03-01,131.6941379856419
Wakiso,Central,1986-03-01,129.3949640447443
Yumbe,Northern,1986-03-01,85.47695566152598
Zombo,Northern,1986-03-01,-222.70994410021552
Abim,Northern,1986-04-01,149.80952785326087
Adjumani,Northern,1986-04-01,153.3096089882426
Agago,Northern,1986-04-01,145.5958586836283
Alebtong,Northern,1986-04-01,179.92478475765307
Amolatar,Northern,1986-04-01,165.52865164620536
Amudat,Northern,1986-04-01,182.75451429834905
Amuria,Eastern,1986-04-01,165.6088230298913
Amuru,Northern,1986-04-01,153.8507133152174
Apac,Northern,1986-04-01,192.90595206567798
Arua,Northern,1986-04-01,120.37639885979729
Budaka,Eastern,1986-04-01,172.60299246651786
Bududa,Eastern,1986-04-01,229.92973188920453
Bugiri,Eastern,1986-04-01,214.01760382401315
Bugweri,Eastern,1986-04-01,200.1480431189904
Buhweju,Western,1986-04-01,216.75712446732953
Buikwe,Central,1986-04-01,206.49296061197916
Bukedea,Eastern,1986-04-01,205.18058488175674
Bukomansimbi,Central,1986-04-01,174.75830078125
Bukwo,Eastern,1986-04-01,226.6947777157738
Bulambuli,Eastern,1986-04-01,220.59150834517047
Buliisa,Western,1986-04-01,31.551488164645523
Bundibugyo,Western,1986-04-01,226.95359700520834
Bunyangabu,Western,1986-04-01,245.60716145833334
Bushenyi,Western,1986-04-01,204.65659877232142
Busia,Eastern,1986-04-01,254.7604777018229
Butaleja,Eastern,1986-04-01,173.76728515625
Butambala,Central,1986-04-01,163.86004638671875
Butebo,Eastern,1986-04-01,179.76253255208334
Buvuma,Central,1986-04-01,292.18207908163265
Buyende,Eastern,1986-04-01,169.89742943548387
Dokolo,Northern,1986-04-01,170.37093098958334
Gomba,Central,1986-04-01,177.03191266741072
Gulu,Northern,1986-04-01,187.7287008351293
Hoima,Western,1986-04-01,-252.31640625
Ibanda,Western,1986-04-01,199.14507697610293
Iganga,Eastern,1986-04-01,195.03206380208334
Isingiro,Western,1986-04-01,149.00777803308824
Jinja,Eastern,1986-04-01,194.50020345052084
Kaabong,Northern,1986-04-01,104.68728936887256
Kabale,Western,1986-04-01,174.41873972039474
Kabarole,Western,1986-04-01,257.5545512354651
Kaberamaido,Eastern,1986-04-01,163.82122171336206
Kagadi,Western,1986-04-01,254.0866015625
Kakumiro,Western,1986-04-01,273.7864583333333
Kalaki,Eastern,1986-04-01,176.18448893229166
Kalangala,Central,1986-04-01,340.9877158717105
Kaliro,Eastern,1986-04-01,193.298828125
Kalungu,Central,1986-04-01,189.76453575721155
Kampala,Central,1986-04-01,152.29778180803572
Kamuli,Eastern,1986-04-01,192.042578125
Kamwenge,Western,1986-04-01,212.92909071180554
Kanungu,Western,1986-04-01,155.67276611328126
Kapchorwa,Eastern,1986-04-01,232.53895786830358
Kapelebyong,Eastern,1986-04-01,164.86107177734374
Karenga,Northern,1986-04-01,104.90306712962963
Kasese,Western,1986-04-01,198.1373934659091
Kassanda,Central,1986-04-01,177.29952799479167
Katakwi,Eastern,1986-04-01,149.54337785050674
Kayunga,Central,1986-04-01,164.72148786272322
Kazo,Western,1986-04-01,182.3039347330729
Kibaale,Western,1986-04-01,276.97228673986484
Kiboga,Central,1986-04-01,187.509765625
Kibuku,Eastern,1986-04-01,176.810791015625
Kikuube,Western,1986-04-01,222.11710438829786
Kiruhura,Western,1986-04-01,167.22839604591837
Kiryandongo,Western,1986-04-01,217.9750525210084
Kisoro,Western,1986-04-01,154.3545939127604
Kitagwenda,Western,1986-04-01,213.95267917798913
Kitgum,Northern,1986-04-01,124.45098239272389
Koboko,Northern,1986-04-01,128.3584187825521
Kole,Northern,1986-04-01,177.3002457157258
Kotido,Northern,1986-04-01,107.9060927568856
Kumi,Eastern,1986-04-01,193.23011997767858
Kwania,Northern,1986-04-01,165.17637914540816
Kween,Eastern,1986-04-01,218.4683504971591
Kyankwanzi,Central,1986-04-01,238.55231408227849
Kyegegwa,Western,1986-04-01,242.2378358004386
Kyenjojo,Western,1986-04-01,250.20386059253246
Kyotera,Central,1986-04-01,314.315966796875
Lamwo,Northern,1986-04-01,126.05679510946328
Lira,Northern,1986-04-01,183.53315972222222
Luuka,Eastern,1986-04-01,199.31142578125
Luwero,Central,1986-04-01,149.83741554054055
Lwengo,Central,1986-04-01,197.8440372242647
Lyantonde,Central,1986-04-01,169.5880758351293
Madi Okollo,Northern,1986-04-01,124.68768948227611
Manafwa,Eastern,1986-04-01,202.75680106026786
Maracha,Northern,1986-04-01,121.13681640625
Masaka,Central,1986-04-01,294.1347381161972
Masindi,Western,1986-04-01,221.59251143292684
Mayuge,Eastern,1986-04-01,280.4358752765487
Mbale,Eastern,1986-04-01,205.50320434570312
Mbarara,Western,1986-04-01,152.7244140625
Mitooma,Western,1986-04-01,167.60696231617646
Mityana,Central,1986-04-01,147.07879753832546
Moroto,Northern,1986-04-01,108.33979323814656
Moyo,Northern,1986-04-01,-439.1043294270833
Mpigi,Central,1986-04-01,197.88632015306123
Mubende,Central,1986-04-01,230.6441801264045
Mukono,Central,1986-04-01,193.44241431451613
Nabilatuk,Northern,1986-04-01,154.04703509221312
Nakapiripirit,Northern,1986-04-01,186.31254944620252
Nakaseke,Central,1986-04-01,188.69185965401786
Nakasongola,Central,1986-04-01,185.46895380434782
Namayingo,Eastern,1986-04-01,311.87745949074076
Namisindwa,Eastern,1986-04-01,214.65201822916666
Namutumba,Eastern,1986-04-01,185.17919921875
Napak,Northern,1986-04-01,125.59625160530823
Nebbi,Northern,1986-04-01,136.74636008522728
Ngora,Eastern,1986-04-01,185.22263671875
Ntoroko,Western,1986-04-01,-15.255965523097826
Ntungamo,Western,1986-04-01,140.98785215435606
Nwoya,Northern,1986-04-01,171.04341660031847
Obongi,Northern,1986-04-01,129.80216471354166
Omoro,Northern,1986-04-01,203.07080999410377
Otuke,Northern,1986-04-01,181.24983723958334
Oyam,Northern,1986-04-01,187.0763644366197
Pader,Northern,1986-04-01,178.05922670717592
Pakwach,Northern,1986-04-01,131.15747857862902
Pallisa,Eastern,1986-04-01,183.45298549107142
Rakai,Central,1986-04-01,218.35112028301887
Rubanda,Western,1986-04-01,160.93283913352272
Rubirizi,Western,1986-04-01,210.41346460459184
Rukiga,Western,1986-04-01,162.91507662259616
Rukungiri,Western,1986-04-01,162.0351953125
Rwampara,Western,1986-04-01,173.66982421875
Serere,Eastern,1986-04-01,176.56824731045083
Sheema,Western,1986-04-01,177.76414954144022
Sironko,Eastern,1986-04-01,227.83420973557693
Soroti,Eastern,1986-04-01,177.26944813829786
Ssembabule,Central,1986-04-01,174.56122395833333
Tororo,Eastern,1986-04-01,208.03829708614865
Wakiso,Central,1986-04-01,180.1416903409091
Yumbe,Northern,1986-04-01,122.42798802759741
Zombo,Northern,1986-04-01,-189.50954674030172
Abim,Northern,1986-05-01,132.09571373980978
Adjumani,Northern,1986-05-01,151.2591468131188
Agago,Northern,1986-05-01,131.50038025442478
Alebtong,Northern,1986-05-01,122.97668207908163
Amolatar,Northern,1986-05-01,125.79940359933036
Amudat,Northern,1986-05-01,78.23148216391509
Amuria,Eastern,1986-05-01,124.62351392663044
Amuru,Northern,1986-05-01,150.74551630434783
Apac,Northern,1986-05-01,117.92091498940678
Arua,Northern,1986-05-01,114.49057749155405
Budaka,Eastern,1986-05-01,145.25736781529017
Bududa,Eastern,1986-05-01,162.53211558948863
Bugiri,Eastern,1986-05-01,172.26481548108552
Bugweri,Eastern,1986-05-01,169.2076134314904
Buhweju,Western,1986-05-01,71.0098876953125
Buikwe,Central,1986-05-01,195.51603190104166
Bukedea,Eastern,1986-05-01,143.0347075591216
Bukomansimbi,Central,1986-05-01,144.83713250411185
Bukwo,Eastern,1986-05-01,139.97342354910714
Bulambuli,Eastern,1986-05-01,153.06959117542613
Buliisa,Western,1986-05-01,-46.590762010261194
Bundibugyo,Western,1986-05-01,92.35078125
Bunyangabu,Western,1986-05-01,93.65753580729167
Bushenyi,Western,1986-05-01,63.838575090680806
Busia,Eastern,1986-05-01,210.67264811197916
Butaleja,Eastern,1986-05-01,140.676806640625
Butambala,Central,1986-05-01,188.08015950520834
Butebo,Eastern,1986-05-01,145.52864583333334
Buvuma,Central,1986-05-01,192.63788796768708
Buyende,Eastern,1986-05-01,120.41951234879032
Dokolo,Northern,1986-05-01,128.42233615451389
Gomba,Central,1986-05-01,141.02367292131697
Gulu,Northern,1986-05-01,173.13611260775863
Hoima,Western,1986-05-01,-329.51180460164835
Ibanda,Western,1986-05-01,62.4815242991728
Iganga,Eastern,1986-05-01,176.46840122767858
Isingiro,Western,1986-05-01,54.82116842830882
Jinja,Eastern,1986-05-01,174.83650716145834
Kaabong,Northern,1986-05-01,83.2503191380719
Kabale,Western,1986-05-01,87.80561908922698
Kabarole,Western,1986-05-01,81.43857876090117
Kaberamaido,Eastern,1986-05-01,128.40371598868535
Kagadi,Western,1986-05-01,85.696142578125
Kakumiro,Western,1986-05-01,105.87720154879386
Kalaki,Eastern,1986-05-01,132.8155517578125
Kalangala,Central,1986-05-01,309.84097450657896
Kaliro,Eastern,1986-05-01,145.55678147536057
Kalungu,Central,1986-05-01,195.6253943810096
Kampala,Central,1986-05-01,164.260986328125
Kamuli,Eastern,1986-05-01,150.8658203125
Kamwenge,Western,1986-05-01,81.93411820023148
Kanungu,Western,1986-05-01,94.35106201171875
Kapchorwa,Eastern,1986-05-01,175.29234095982142
Kapelebyong,Eastern,1986-05-01,112.997119140625
Karenga,Northern,1986-05-01,101.95118393132717
Kasese,Western,1986-05-01,81.02373934659092
Kassanda,Central,1986-05-01,124.17705078125
Katakwi,Eastern,1986-05-01,127.04149070945945
Kayunga,Central,1986-05-01,131.17890276227678
Kazo,Western,1986-05-01,76.812255859375
Kibaale,Western,1986-05-01,104.98188080658784
Kiboga,Central,1986-05-01,130.02442363664215
Kibuku,Eastern,1986-05-01,141.52547200520834
Kikuube,Western,1986-05-01,87.74436918218085
Kiruhura,Western,1986-05-01,58.81308793048469
Kiryandongo,Western,1986-05-01,101.6393365940126
Kisoro,Western,1986-05-01,103.3844706217448
Kitagwenda,Western,1986-05-01,70.67314346976902
Kitgum,Northern,1986-05-01,134.63929862406715
Koboko,Northern,1986-05-01,121.08968098958333
Kole,Northern,1986-05-01,110.95238470262096
Kotido,Northern,1986-05-01,100.15980865995763
Kumi,Eastern,1986-05-01,131.05954241071427
Kwania,Northern,1986-05-01,131.97251674107142
Kween,Eastern,1986-05-01,131.37389026988637
Kyankwanzi,Central,1986-05-01,113.19466969936708
Kyegegwa,Western,1986-05-01,104.2053008497807
Kyenjojo,Western,1986-05-01,84.1528510551948
Kyotera,Central,1986-05-01,207.3756591796875
Lamwo,Northern,1986-05-01,126.84785487288136
Lira,Northern,1986-05-01,119.3451171875
Luuka,Eastern,1986-05-01,162.61500244140626
Luwero,Central,1986-05-01,150.55013460726352
Lwengo,Central,1986-05-01,128.35047104779412
Lyantonde,Central,1986-05-01,78.77709119073276
Madi Okollo,Northern,1986-05-01,123.85182486007463
Manafwa,Eastern,1986-05-01,159.44444056919642
Maracha,Northern,1986-05-01,99.646826171875
Masaka,Central,1986-05-01,255.71302816901408
Masindi,Western,1986-05-01,99.11035950203252
Mayuge,Eastern,1986-05-01,156.7689090154867
Mbale,Eastern,1986-05-01,151.51217651367188
Mbarara,Western,1986-05-01,46.11343688964844
Mitooma,Western,1986-05-01,71.8755744485294
Mityana,Central,1986-05-01,163.8723835495283
Moroto,Northern,1986-05-01,65.70961577316811
Moyo,Northern,1986-05-01,-437.64637586805554
Mpigi,Central,1986-05-01,229.13036112882654
Mubende,Central,1986-05-01,114.03348841292134
Mukono,Central,1986-05-01,202.40919018817203
Nabilatuk,Northern,1986-05-01,98.52049180327869
Nakapiripirit,Northern,1986-05-01,119.15558247626582
Nakaseke,Central,1986-05-01,117.10329764229911
Nakasongola,Central,1986-05-01,100.85526494565218
Namayingo,Eastern,1986-05-01,150.2714240933642
Namisindwa,Eastern,1986-05-01,163.95703125
Namutumba,Eastern,1986-05-01,155.0688114872685
Napak,Northern,1986-05-01,99.57763002996575
Nebbi,Northern,1986-05-01,79.4795809659091
Ngora,Eastern,1986-05-01,136.81572265625
Ntoroko,Western,1986-05-01,-148.88505222486413
Ntungamo,Western,1986-05-01,61.87172259706439
Nwoya,Northern,1986-05-01,145.7377089968153
Obongi,Northern,1986-05-01,149.7675419560185
Omoro,Northern,1986-05-01,164.4058262087264
Otuke,Northern,1986-05-01,149.26446759259258
Oyam,Northern,1986-05-01,129.13267495598592
Pader,Northern,1986-05-01,156.79197410300927
Pakwach,Northern,1986-05-01,92.23790322580645
Pallisa,Eastern,1986-05-01,144.18927873883928
Rakai,Central,1986-05-01,92.10220739976415
Rubanda,Western,1986-05-01,92.26557506214489
Rubirizi,Western,1986-05-01,65.1265943877551
Rukiga,Western,1986-05-01,74.76554048978366
Rukungiri,Western,1986-05-01,73.8540478515625
Rwampara,Western,1986-05-01,57.62601928710937
Serere,Eastern,1986-05-01,146.50704405737704
Sheema,Western,1986-05-01,55.92966096297555
Sironko,Eastern,1986-05-01,161.95259915865384
Soroti,Eastern,1986-05-01,142.3687458444149
Ssembabule,Central,1986-05-01,113.2278125
Tororo,Eastern,1986-05-01,155.43808065878378
Wakiso,Central,1986-05-01,211.12031693892047
Yumbe,Northern,1986-05-01,131.87129667207793
Zombo,Northern,1986-05-01,-243.63951373922413
Abim,Northern,1986-06-01,114.0895465353261
Adjumani,Northern,1986-06-01,152.62848081683168
Agago,Northern,1986-06-01,147.8646467090708
Alebtong,Northern,1986-06-01,120.38060028698979
Amolatar,Northern,1986-06-01,69.56037248883929
Amudat,Northern,1986-06-01,70.55393204599056
Amuria,Eastern,1986-06-01,89.95458984375
Amuru,Northern,1986-06-01,131.4456946331522
Apac,Northern,1986-06-01,83.59134169756356
Arua,Northern,1986-06-01,148.10995565878378
Budaka,Eastern,1986-06-01,84.03090122767857
Bududa,Eastern,1986-06-01,103.05186878551136
Bugiri,Eastern,1986-06-01,71.7197265625
Bugweri,Eastern,1986-06-01,64.18654691256009
Buhweju,Western,1986-06-01,38.15105091441762
Buikwe,Central,1986-06-01,59.19771830240885
Bukedea,Eastern,1986-06-01,94.38904138513513
Bukomansimbi,Central,1986-06-01,18.79508410002056
Bukwo,Eastern,1986-06-01,95.13217308407738
Bulambuli,Eastern,1986-06-01,106.30216841264205
Buliisa,Western,1986-06-01,-78.05834596548507
Bundibugyo,Western,1986-06-01,75.07097981770833
Bunyangabu,Western,1986-06-01,52.467447916666664
Bushenyi,Western,1986-06-01,39.13850620814732
Busia,Eastern,1986-06-01,94.28346761067708
Butaleja,Eastern,1986-06-01,71.5100830078125
Butambala,Central,1986-06-01,32.831705729166664
Butebo,Eastern,1986-06-01,90.76957872178819
Buvuma,Central,1986-06-01,54.81909677933673
Buyende,Eastern,1986-06-01,63.32152926537298
Dokolo,Northern,1986-06-01,92.02677408854167
Gomba,Central,1986-06-01,17.147117614746094
Gulu,Northern,1986-06-01,136.72638570851294
Hoima,Western,1986-06-01,-383.1539320054945
Ibanda,Western,1986-06-01,33.46733183019302
Iganga,Eastern,1986-06-01,61.41482398623512
Isingiro,Western,1986-06-01,12.80191291360294
Jinja,Eastern,1986-06-01,56.1248779296875
Kaabong,Northern,1986-06-01,156.6279105392157
Kabale,Western,1986-06-01,29.76461631373355
Kabarole,Western,1986-06-01,55.4246343568314
Kaberamaido,Eastern,1986-06-01,80.97421369881465
Kagadi,Western,1986-06-01,46.648818359375
Kakumiro,Western,1986-06-01,33.53744132058662
Kalaki,Eastern,1986-06-01,87.72873942057292
Kalangala,Central,1986-06-01,65.03130139802632
Kaliro,Eastern,1986-06-01,67.94127478966347
Kalungu,Central,1986-06-01,23.561617337740383
Kampala,Central,1986-06-01,47.730869838169646
Kamuli,Eastern,1986-06-01,58.3737939453125
Kamwenge,Western,1986-06-01,36.131471987123845
Kanungu,Western,1986-06-01,53.34005126953125
Kapchorwa,Eastern,1986-06-01,113.38711983816964
Kapelebyong,Eastern,1986-06-01,82.22674560546875
Karenga,Northern,1986-06-01,177.05543499228395
Kasese,Western,1986-06-01,42.28315873579545
Kassanda,Central,1986-06-01,22.51268310546875
Katakwi,Eastern,1986-06-01,81.90085251266892
Kayunga,Central,1986-06-01,56.204049246651785
Kazo,Western,1986-06-01,21.250165303548176
Kibaale,Western,1986-06-01,38.574617952913854
Kiboga,Central,1986-06-01,30.16092218137255
Kibuku,Eastern,1986-06-01,78.205810546875
Kikuube,Western,1986-06-01,47.94284512134308
Kiruhura,Western,1986-06-01,14.543632663026148
Kiryandongo,Western,1986-06-01,99.15281972163865
Kisoro,Western,1986-06-01,52.52465311686198
Kitagwenda,Western,1986-06-01,41.095711086107336
Kitgum,Northern,1986-06-01,164.1765683302239
Koboko,Northern,1986-06-01,182.4824015299479
Kole,Northern,1986-06-01,133.19102822580646
Kotido,Northern,1986-06-01,112.41441009004237
Kumi,Eastern,1986-06-01,95.37527204241071
Kwania,Northern,1986-06-01,95.1153340242347
Kween,Eastern,1986-06-01,92.97903164950284
Kyankwanzi,Central,1986-06-01,30.65302363528481
Kyegegwa,Western,1986-06-01,26.95396021792763
Kyenjojo,Western,1986-06-01,47.61203835227273
Kyotera,Central,1986-06-01,20.967510986328126
Lamwo,Northern,1986-06-01,165.42882680084745
Lira,Northern,1986-06-01,137.0937717013889
Luuka,Eastern,1986-06-01,56.19816284179687
Luwero,Central,1986-06-01,55.358596389358105
Lwengo,Central,1986-06-01,15.0059616986443
Lyantonde,Central,1986-06-01,13.964268125336746
Madi Okollo,Northern,1986-06-01,126.70493236940298
Manafwa,Eastern,1986-06-01,86.16013881138393
Maracha,Northern,1986-06-01,144.98212890625
Masaka,Central,1986-06-01,38.032116527288736
Masindi,Western,1986-06-01,66.6252381859756
Mayuge,Eastern,1986-06-01,59.63849903207964
Mbale,Eastern,1986-06-01,83.08900451660156
Mbarara,Western,1986-06-01,20.06734619140625
Mitooma,Western,1986-06-01,37.17309211282169
Mityana,Central,1986-06-01,32.751324347729955
Moroto,Northern,1986-06-01,92.22093042834052
Moyo,Northern,1986-06-01,-415.8361545138889
Mpigi,Central,1986-06-01,40.950519172512756
Mubende,Central,1986-06-01,21.289242176527388
Mukono,Central,1986-06-01,61.215904317876344
Nabilatuk,Northern,1986-06-01,71.77979316086065
Nakapiripirit,Northern,1986-06-01,77.75666287579114
Nakaseke,Central,1986-06-01,38.455435616629465
Nakasongola,Central,1986-06-01,54.16918308423913
Namayingo,Eastern,1986-06-01,58.987503616898145
